gameId,teamId,gameDate,home,win,teamScore_prom50,assists_prom50,blocks_prom50,steals_prom50,fieldGoalsPercentage_prom50,threePointersPercentage_prom50,freeThrowsPercentage_prom50,reboundsTotal_prom50,reboundsDefensive_prom50,reboundsOffensive_prom50,foulsPersonal_prom50,turnovers_prom50,plusMinusPoints_prom50,eficiencia_ofensiva_prom50,impacto_defensa_prom50,ratio_asistencias_turnovers_prom50,eficiencia_tiro_prom50,MVP_PTS,MVP_AST,MVP_REB,MVP_FG_PCT,MVP_FT_PCT,MVP_PLUS_MINUS,IMPACTO_MVP,GANO
12300015,1610612737,2023-10-10 19:30:00,1,1,108.0,22.0,2.0,9.0,0.435,0.293,0.88,50.0,40.0,10.0,16.0,20.0,1.0,5.142857142857143,11.0,1.0476190476190477,0.43725,13.0,3.0,2.0,0.833,1.0,3.0,17.0,1
12300028,1610612737,2023-10-12 19:30:00,1,1,105.5,25.5,3.5,12.5,0.4375,0.33699999999999997,0.7315,45.5,37.0,8.5,18.5,20.5,1.0,4.912337662337663,16.0,1.182900432900433,0.47150000000000003,20.0,3.0,2.0,0.5,0.0,3.0,24.0,1
12300035,1610612737,2023-10-14 15:30:00,1,1,107.0,26.333333333333332,3.3333333333333335,13.333333333333334,0.4506666666666666,0.296,0.7709999999999999,45.666666666666664,36.666666666666664,9.0,18.0,21.333333333333332,2.3333333333333335,4.802669552669553,16.666666666666668,1.1774891774891776,0.44733333333333336,18.0,2.0,6.0,0.8,1.0,12.0,26.0,1
12300044,1610612737,2023-10-16 19:00:00,0,0,108.25,24.75,3.25,11.25,0.4585,0.3375,0.7635,45.5,36.25,9.25,18.0,20.25,0.75,5.15755772005772,14.5,1.1608946608946609,0.482375,21.0,0.0,10.0,0.7,1.0,1.0,26.3,0
12300068,1610612737,2023-10-20 19:00:00,0,0,107.8,25.8,3.2,11.2,0.45599999999999996,0.3402,0.7466,45.2,35.0,10.2,18.6,21.0,-2.2,4.974046176046176,14.4,1.1687157287157288,0.48315,19.0,10.0,2.0,0.313,0.778,7.0,29.1,0
22300063,1610612737,2023-10-25 19:00:00,0,0,108.16666666666667,25.5,2.8333333333333335,11.333333333333334,0.4498333333333333,0.31216666666666665,0.7585000000000001,44.666666666666664,34.166666666666664,10.5,18.666666666666668,19.5,-2.8333333333333335,5.555294890294891,14.166666666666666,1.2816220816220818,0.4590416666666666,23.0,9.0,1.0,0.211,0.933,-11.0,26.5,0
22300079,1610612737,2023-10-27 19:30:00,1,0,109.85714285714286,25.857142857142858,3.2857142857142856,10.714285714285714,0.45457142857142857,0.3211428571428571,0.7644285714285715,44.57142857142857,34.285714285714285,10.285714285714286,18.857142857142858,18.714285714285715,-3.2857142857142856,5.90453847739562,14.0,1.3651998794855937,0.46814285714285714,27.0,1.0,6.0,0.615,1.0,-1.0,30.4,0
22300097,1610612737,2023-10-29 19:00:00,0,1,112.0,26.625,3.125,11.25,0.460875,0.331625,0.771125,44.75,34.125,10.625,18.625,18.5,-0.75,6.048415612165612,14.375,1.4167721167721168,0.47915625,20.0,11.0,3.0,0.357,0.778,13.0,33.1,1
22300104,1610612737,2023-10-30 19:30:00,1,1,113.66666666666667,26.77777777777778,3.5555555555555554,10.666666666666666,0.4716666666666667,0.3466666666666667,0.7903333333333333,43.77777777777778,33.888888888888886,9.88888888888889,17.88888888888889,17.666666666666668,0.8888888888888888,6.552295358962025,14.222222222222221,1.5186122519455854,0.49583333333333335,41.0,5.0,7.0,0.708,1.0,25.0,55.5,1
22300117,1610612737,2023-11-01 19:30:00,1,1,115.3,26.7,3.5,10.4,0.47450000000000003,0.34009999999999996,0.8019000000000001,45.1,34.8,10.3,17.7,18.0,1.7,6.487974913974914,13.9,1.484932844932845,0.492325,24.0,8.0,4.0,0.667,0.5,15.0,36.1,1
22300135,1610612737,2023-11-04 19:00:00,0,1,116.0,26.818181818181817,3.727272727272727,9.818181818181818,0.4753636363636364,0.3401818181818182,0.801,45.72727272727273,34.63636363636363,11.090909090909092,17.545454545454547,17.545454545454547,3.1818181818181817,6.696860311405766,13.545454545454545,1.531757131757132,0.4928181818181818,22.0,12.0,5.0,0.467,0.833,18.0,38.3,1
22300155,1610612737,2023-11-06 20:00:00,0,0,116.08333333333333,26.833333333333332,3.6666666666666665,9.666666666666666,0.4668333333333334,0.33958333333333335,0.8045833333333333,46.833333333333336,34.583333333333336,12.25,17.416666666666668,17.333333333333332,2.1666666666666665,6.748163618788619,13.333333333333334,1.5447357041107042,0.48810416666666673,29.0,6.0,4.0,0.438,0.9,-3.0,34.300000000000004,0
22300172,1610612737,2023-11-09 21:30:00,0,1,116.38461538461539,26.46153846153846,3.923076923076923,9.923076923076923,0.46799999999999997,0.34307692307692306,0.8016923076923077,46.0,34.07692307692308,11.923076923076923,18.0,17.384615384615383,2.076923076923077,6.714904069165202,13.846153846153847,1.5149787066285043,0.49130769230769233,41.0,8.0,4.0,0.444,0.923,1.0,48.9,1
22300175,1610612737,2023-11-11 19:30:00,1,0,115.85714285714286,26.214285714285715,4.071428571428571,9.642857142857142,0.4657857142857143,0.3465,0.8039285714285713,46.142857142857146,34.0,12.142857142857142,18.071428571428573,17.714285714285715,1.3571428571428572,6.5737773809950175,13.714285714285714,1.4781945132978969,0.4927678571428572,27.0,11.0,2.0,0.368,0.909,4.0,36.900000000000006,0
22300018,1610612737,2023-11-14 19:00:00,0,1,116.53333333333333,26.333333333333332,4.266666666666667,9.6,0.4692,0.3476666666666667,0.8118666666666667,45.8,33.8,12.0,18.133333333333333,17.466666666666665,1.6666666666666667,6.69552555559535,13.866666666666667,1.5040926568558148,0.49535,32.0,10.0,5.0,0.524,1.0,9.0,44.2,1
22300193,1610612737,2023-11-15 19:30:00,1,0,116.375,26.4375,4.375,9.6875,0.4740625,0.350125,0.8091875,44.8125,33.1875,11.625,18.25,17.3125,1.4375,6.722367708370641,14.0625,1.5194618658023265,0.49962500000000004,28.0,3.0,3.0,0.533,1.0,11.0,34.9,0
22300029,1610612737,2023-11-17 19:30:00,1,0,116.3529411764706,26.294117647058822,4.352941176470588,9.588235294117647,0.4725882352941177,0.35094117647058826,0.8086470588235294,44.470588235294116,32.705882352941174,11.764705882352942,18.352941176470587,17.058823529411764,0.7647058823529411,6.814329271743795,13.941176470588236,1.5309220921837021,0.4995,22.0,13.0,2.0,0.357,1.0,12.0,35.7,0
22300039,1610612737,2023-11-21 19:30:00,1,0,118.33333333333333,26.38888888888889,4.333333333333333,9.5,0.4796666666666667,0.35833333333333334,0.8093333333333333,44.166666666666664,32.388888888888886,11.777777777777779,18.61111111111111,16.944444444444443,0.4444444444444444,6.963533201091362,13.833333333333334,1.5430930870623853,0.5085833333333334,38.0,8.0,1.0,0.765,0.875,-2.0,43.5,0
22300227,1610612737,2023-11-22 19:30:00,1,1,119.84210526315789,26.263157894736842,4.526315789473684,9.526315789473685,0.47757894736842105,0.35878947368421055,0.8157368421052632,44.89473684210526,32.578947368421055,12.31578947368421,18.57894736842105,16.789473684210527,0.5263157894736842,7.112820927349713,14.052631578947368,1.5460881877433124,0.5078815789473685,43.0,9.0,4.0,0.387,0.846,-11.0,48.0,1
22300241,1610612737,2023-11-25 19:00:00,0,1,120.65,26.4,4.4,9.7,0.47919999999999996,0.36515,0.8099500000000001,45.1,32.55,12.55,18.4,16.45,1.9,7.375361699164044,14.1,1.6006019601743287,0.5134624999999999,26.0,10.0,6.0,0.529,1.0,40.0,48.0,1
22300246,1610612737,2023-11-26 18:00:00,0,0,119.80952380952381,25.857142857142858,4.380952380952381,9.476190476190476,0.47585714285714287,0.3648095238095238,0.8014761904761905,45.0,32.523809523809526,12.476190476190476,18.333333333333332,16.428571428571427,1.3333333333333333,7.312669405366317,13.857142857142858,1.5663996259363355,0.5115357142857143,33.0,7.0,5.0,0.444,0.5,-11.0,37.1,0
22300055,1610612737,2023-11-28 19:30:00,0,0,119.13636363636364,25.636363636363637,4.318181818181818,9.454545454545455,0.47,0.36163636363636364,0.8067272727272727,44.95454545454545,32.40909090909091,12.545454545454545,18.227272727272727,16.181818181818183,0.22727272727272727,7.378002614213302,13.772727272727273,1.5747450974846837,0.5062272727272727,18.0,1.0,6.0,0.375,1.0,-3.0,20.8,0
22300272,1610612737,2023-11-30 20:00:00,0,1,119.91304347826087,25.565217391304348,4.217391304347826,9.652173913043478,0.4717391304347826,0.36434782608695654,0.8091304347826087,44.608695652173914,32.26086956521739,12.347826086956522,18.52173913043478,15.91304347826087,0.30434782608695654,7.598721868140788,13.869565217391305,1.6011395794122272,0.5091304347826088,45.0,14.0,4.0,0.517,0.813,-1.0,56.5,1
22300286,1610612737,2023-12-02 20:00:00,0,0,119.95833333333333,25.458333333333332,4.208333333333333,9.708333333333334,0.4706666666666666,0.36562500000000003,0.8071666666666667,44.416666666666664,31.958333333333332,12.458333333333334,18.333333333333332,15.708333333333334,-0.16666666666666666,7.7022473458571445,13.916666666666666,1.614286541381162,0.5095520833333333,32.0,12.0,2.0,0.464,0.5,-8.0,39.0,0
22301209,1610612737,2023-12-06 19:30:00,1,0,119.68,25.44,4.2,9.52,0.46972,0.36472,0.8126399999999999,44.6,32.2,12.4,18.52,15.6,-0.2,7.717014594880001,13.72,1.6211436511544872,0.5084000000000001,30.0,9.0,1.0,0.458,1.0,3.0,37.699999999999996,0
22301218,1610612737,2023-12-08 19:00:00,0,0,119.46153846153847,25.23076923076923,4.1923076923076925,9.26923076923077,0.4668076923076923,0.36350000000000005,0.8161923076923077,45.0,32.19230769230769,12.807692307692308,18.692307692307693,15.538461538461538,-0.6153846153846154,7.712514033538462,13.461538461538462,1.6100740235459812,0.5060288461538461,24.0,1.0,7.0,0.5,1.0,-13.0,24.3,0
22300296,1610612737,2023-12-11 19:30:00,1,0,119.55555555555556,25.22222222222222,4.111111111111111,9.25925925925926,0.4664814814814815,0.36433333333333334,0.820925925925926,44.629629629629626,31.814814814814813,12.814814814814815,18.77777777777778,15.333333333333334,-0.8518518518518519,7.837639776404041,13.37037037037037,1.6346167364786215,0.5064907407407407,40.0,3.0,3.0,0.583,1.0,-2.0,43.0,0
22300313,1610612737,2023-12-13 19:30:00,0,0,119.85714285714286,25.464285714285715,4.25,9.25,0.46696428571428567,0.367,0.8179285714285714,44.535714285714285,31.714285714285715,12.821428571428571,18.75,15.035714285714286,-1.0714285714285714,8.129152641532468,13.5,1.7190947101758136,0.5087321428571429,35.0,17.0,4.0,0.481,0.833,0.0,48.9,0
22300330,1610612737,2023-12-15 19:30:00,0,1,120.03448275862068,25.75862068965517,4.241379310344827,9.068965517241379,0.4686206896551724,0.36779310344827587,0.8184482758620689,44.89655172413793,31.96551724137931,12.931034482758621,18.75862068965517,15.0,-0.3103448275862069,8.136193355042844,13.310344827586206,1.7379765017789466,0.510155172413793,38.0,11.0,5.0,0.517,0.5,14.0,52.400000000000006,1
22300336,1610612737,2023-12-16 19:30:00,0,0,120.0,25.6,4.233333333333333,8.933333333333334,0.46906666666666663,0.36943333333333334,0.8204999999999999,44.53333333333333,31.833333333333332,12.7,18.833333333333332,14.866666666666667,-0.5666666666666667,8.195542465430304,13.166666666666666,1.7383772850529815,0.5116083333333333,35.0,10.0,4.0,0.524,1.0,-9.0,41.3,0
22300352,1610612737,2023-12-18 19:30:00,1,1,120.3225806451613,25.580645161290324,4.419354838709677,8.838709677419354,0.47138709677419355,0.37183870967741933,0.8203225806451613,44.38709677419355,31.741935483870968,12.64516129032258,19.0,14.96774193548387,-0.3548387096774194,8.15188320084087,13.258064516129032,1.724745420170118,0.5145725806451613,31.0,15.0,4.0,0.471,0.917,16.0,48.3,1
22300371,1610612737,2023-12-20 20:00:00,0,1,120.75,25.75,4.375,8.6875,0.47278125,0.3735,0.82034375,44.375,31.75,12.625,18.96875,14.875,-0.125,8.219252235429979,13.0625,1.7453663565590327,0.516515625,30.0,14.0,4.0,0.556,0.714,11.0,45.099999999999994,1
22300384,1610612737,2023-12-22 20:00:00,0,0,120.51515151515152,25.848484848484848,4.303030303030303,8.696969696969697,0.4717272727272727,0.3728484848484849,0.8171212121212121,44.333333333333336,31.727272727272727,12.606060606060606,19.09090909090909,14.848484848484848,-0.3939393939393939,8.198466814154324,13.0,1.7510623255521933,0.5155000000000001,30.0,13.0,3.0,0.455,1.0,-11.0,37.300000000000004,0
22300393,1610612737,2023-12-23 19:30:00,1,0,120.47058823529412,25.91176470588235,4.323529411764706,8.676470588235293,0.4716470588235295,0.37076470588235294,0.8166176470588236,44.23529411764706,31.61764705882353,12.617647058823529,19.176470588235293,14.735294117647058,-0.5588235294117647,8.249002103934098,13.0,1.7681879434281091,0.5138970588235294,30.0,13.0,5.0,0.458,0.714,2.0,42.2,0
22300408,1610612737,2023-12-26 20:00:00,0,0,120.25714285714285,25.857142857142858,4.285714285714286,8.6,0.4713428571428571,0.36842857142857144,0.8177714285714286,44.114285714285714,31.514285714285716,12.6,19.228571428571428,14.771428571428572,-0.6857142857142857,8.203232295922536,12.885714285714286,1.7580044223553735,0.5119928571428571,22.0,1.0,3.0,0.381,1.0,3.0,25.099999999999998,0
22300431,1610612737,2023-12-29 19:30:00,1,0,119.97222222222223,25.944444444444443,4.277777777777778,8.61111111111111,0.46919444444444447,0.3678888888888889,0.8183888888888888,44.30555555555556,31.555555555555557,12.75,19.13888888888889,14.777777777777779,-0.8611111111111112,8.166336954369132,12.88888888888889,1.7595181884010573,0.5105138888888888,24.0,9.0,3.0,0.389,1.0,-11.0,28.5,0
22300445,1610612737,2023-12-31 15:00:00,0,1,120.24324324324324,25.972972972972972,4.243243243243243,8.513513513513514,0.46989189189189184,0.36808108108108106,0.8138108108108109,44.67567567567568,31.945945945945947,12.72972972972973,19.10810810810811,14.702702702702704,-0.7297297297297297,8.215895415061858,12.756756756756756,1.7680966989016524,0.5110067567567568,40.0,13.0,3.0,0.579,0.737,-13.0,46.7,1
22300467,1610612737,2024-01-03 19:30:00,1,1,120.78947368421052,26.07894736842105,4.2631578947368425,8.5,0.47081578947368424,0.3678421052631579,0.8171052631578948,44.78947368421053,32.0,12.789473684210526,19.157894736842106,14.657894736842104,-0.631578947368421,8.264725234966244,12.763157894736842,1.7779588158478494,0.5112894736842105,28.0,3.0,7.0,0.611,1.0,-1.0,33.300000000000004,1
22300480,1610612737,2024-01-05 19:00:00,0,0,120.66666666666667,25.94871794871795,4.230769230769231,8.435897435897436,0.46976923076923083,0.36451282051282047,0.8183846153846154,44.64102564102564,31.82051282051282,12.820512820512821,18.94871794871795,14.64102564102564,-1.4871794871794872,8.251099801591042,12.666666666666666,1.7682675641594432,0.5082692307692308,30.0,2.0,1.0,0.684,1.0,-20.0,25.9,0
22300499,1610612737,2024-01-07 18:00:00,0,0,120.4,25.825,4.375,8.45,0.469575,0.3629,0.812575,44.775,32.075,12.7,19.05,14.6,-1.625,8.241250877979837,12.825,1.7615608750554572,0.5069625,31.0,9.0,4.0,0.478,0.7,-10.0,36.3,0
22300521,1610612737,2024-01-10 19:30:00,1,1,120.85365853658537,25.975609756097562,4.463414634146342,8.390243902439025,0.469609756097561,0.36265853658536584,0.8107560975609756,45.02439024390244,32.24390243902439,12.78048780487805,19.097560975609756,14.560975609756097,-1.4146341463414633,8.282405037750364,12.853658536585366,1.774345104583721,0.5067987804878048,28.0,11.0,1.0,0.318,0.857,7.0,38.300000000000004,1
22300533,1610612737,2024-01-12 19:30:00,1,0,120.54761904761905,25.952380952380953,4.404761904761905,8.523809523809524,0.4691190476190476,0.3627619047619048,0.809047619047619,44.61904761904762,31.857142857142858,12.761904761904763,18.952380952380953,14.571428571428571,-1.8095238095238095,8.245919203518213,12.928571428571429,1.769301173522204,0.5066309523809525,29.0,4.0,4.0,0.722,0.0,-1.0,33.5,0
22300543,1610612737,2024-01-13 19:30:00,1,0,120.04651162790698,25.837209302325583,4.465116279069767,8.534883720930232,0.4662093023255814,0.36072093023255813,0.8071395348837209,44.74418604651163,31.906976744186046,12.837209302325581,18.976744186046513,14.604651162790697,-2.4186046511627906,8.189584557198364,13.0,1.7568824047809217,0.5036453488372092,21.0,10.0,2.0,0.316,0.778,-23.0,22.1,0
22300559,1610612737,2024-01-15 15:30:00,1,1,119.79545454545455,25.795454545454547,4.5,8.522727272727273,0.46538636363636365,0.36029545454545453,0.8061136363636364,45.02272727272727,32.18181818181818,12.840909090909092,18.977272727272727,14.727272727272727,-2.1363636363636362,8.121423003409223,13.022727272727273,1.7429272851917448,0.5029147727272728,36.0,13.0,6.0,0.458,0.889,16.0,52.9,1
22300570,1610612737,2024-01-17 19:30:00,1,1,119.4888888888889,25.68888888888889,4.444444444444445,8.511111111111111,0.4664444444444444,0.35939999999999994,0.8084,44.93333333333333,32.15555555555556,12.777777777777779,18.933333333333334,14.911111111111111,-2.0444444444444443,8.039095084814944,12.955555555555556,1.723640012187484,0.5027722222222222,26.0,5.0,5.0,0.611,1.0,-2.0,31.4,1
22300587,1610612737,2024-01-19 20:00:00,0,1,119.26086956521739,25.630434782608695,4.391304347826087,8.456521739130435,0.46630434782608693,0.36091304347826086,0.8087391304347825,44.78260869565217,32.08695652173913,12.695652173913043,18.956521739130434,14.91304347826087,-1.9782608695652173,8.012429974275488,12.847826086956522,1.7174195771399299,0.5038369565217391,22.0,11.0,3.0,0.409,1.0,3.0,32.1,1
22300595,1610612737,2024-01-20 19:30:00,1,0,118.74468085106383,25.617021276595743,4.382978723404255,8.382978723404255,0.4648510638297872,0.35938297872340424,0.8057234042553192,44.787234042553195,32.12765957446808,12.659574468085106,18.872340425531913,14.829787234042554,-2.382978723404255,8.010392457092323,12.76595744680851,1.7252049762078745,0.5019627659574468,24.0,5.0,9.0,0.526,1.0,-20.0,26.0,0
22300613,1610612737,2024-01-22 22:00:00,0,0,118.5,25.479166666666668,4.4375,8.25,0.46322916666666664,0.3591875,0.8051458333333333,44.895833333333336,32.229166666666664,12.666666666666666,18.875,14.770833333333334,-2.6458333333333335,8.014983639877258,12.6875,1.7197119238189285,0.5010052083333333,35.0,6.0,10.0,0.478,0.875,-4.0,43.0,0
22300626,1610612737,2024-01-24 22:00:00,0,0,118.36734693877551,25.571428571428573,4.387755102040816,8.224489795918368,0.46224489795918366,0.35851020408163264,0.8044081632653061,44.89795918367347,32.224489795918366,12.673469387755102,18.816326530612244,14.693877551020408,-2.6458333333333335,8.041888735662075,12.612244897959183,1.7356361702716034,0.5000051020408164,23.0,7.0,7.0,0.368,0.875,-13.0,27.5,0
22300634,1610612737,2024-01-26 19:00:00,1,0,118.86,25.7,4.34,8.2,0.46352000000000004,0.36016,0.80566,44.72,32.06,12.66,18.92,14.54,-2.693877551020408,8.238550960948833,12.54,1.7809234468661714,0.50188,30.0,11.0,1.0,0.5,0.909,9.0,40.900000000000006,0
22300653,1610612737,2024-01-28 18:00:00,1,1,119.22,25.8,4.38,8.16,0.46408,0.35874,0.8040599999999999,44.74,31.88,12.86,19.02,14.42,-2.693877551020408,8.303693818091691,12.54,1.7959710659137904,0.5010950000000001,30.0,12.0,2.0,0.375,0.917,8.0,41.8,1
22300669,1610612737,2024-01-30 19:30:00,1,1,119.92,25.86,4.32,8.04,0.46578,0.35954,0.81018,44.84,31.88,12.96,18.96,14.24,-2.3877551020408165,8.42236514676302,12.36,1.8188381987809235,0.502545,26.0,13.0,2.0,0.45,1.0,5.0,37.6,1
22300690,1610612737,2024-02-02 19:30:00,1,1,120.3,25.88,4.34,7.88,0.46656,0.36297999999999997,0.8087399999999999,44.78,31.78,13.0,18.88,13.98,-2.306122448979592,8.565243934641808,12.22,1.8482321381748625,0.505515,32.0,15.0,1.0,0.706,0.5,-1.0,42.7,1
22300699,1610612737,2024-02-03 19:30:00,1,1,120.88,26.02,4.36,7.88,0.46656,0.36025999999999997,0.80938,45.02,31.9,13.12,18.92,13.8,-2.0816326530612246,8.754132823530696,12.24,1.8860099159526402,0.503475,35.0,6.0,0.0,0.571,0.8,5.0,40.7,1
22300716,1610612737,2024-02-05 19:30:00,1,0,121.64,26.12,4.38,7.76,0.46838,0.3635,0.8121,44.92,31.82,13.1,18.94,13.54,-1.8979591836734695,8.909332823530697,12.14,1.9203432492859738,0.506815,27.0,3.0,7.0,0.833,0.8,3.0,33.5,0
22300729,1610612737,2024-02-07 19:30:00,0,0,121.78,26.12,4.4,7.68,0.46843999999999997,0.3664,0.8137399999999999,45.06,31.94,13.12,18.82,13.48,-1.9387755102040816,8.974102054299927,12.08,1.931420172362897,0.50902,25.0,1.0,9.0,0.563,0.75,-1.0,29.9,0
22300742,1610612737,2024-02-09 19:00:00,0,1,121.92,26.18,4.46,7.62,0.46916,0.36778,0.8140999999999999,44.98,31.86,13.12,18.8,13.46,-1.6938775510204083,8.995530625728499,12.08,1.9383725533152778,0.510415,37.0,12.0,1.0,0.476,0.75,5.0,47.4,1
22300754,1610612737,2024-02-10 19:30:00,1,1,121.82,26.04,4.58,7.46,0.46815999999999997,0.36650000000000005,0.8128800000000002,44.88,31.84,13.04,18.82,13.34,-1.8571428571428572,9.057752847950722,12.04,1.9444836644263888,0.5089549999999999,34.0,7.0,6.0,0.474,0.8,8.0,44.3,1
22300763,1610612737,2024-02-12 19:30:00,1,0,121.8,26.14,4.5,7.42,0.46635999999999994,0.36367999999999995,0.81056,45.14,31.88,13.26,18.98,13.36,-2.3469387755102042,9.039932335130208,11.92,1.948586228528953,0.5059400000000001,28.0,4.0,2.0,0.688,0.0,-2.0,31.2,0
22300777,1610612737,2024-02-14 19:00:00,0,0,121.18,26.08,4.56,7.36,0.46443999999999996,0.3628,0.8104399999999999,44.9,31.62,13.28,19.06,13.26,-3.0,9.038221105183684,11.92,1.952008688422001,0.50432,21.0,1.0,3.0,0.5,1.0,-4.0,22.0,0
22300804,1610612737,2024-02-23 19:30:00,1,0,121.14,26.06,4.52,7.38,0.46344,0.36213999999999996,0.80876,44.94,31.64,13.3,18.96,13.18,-3.4081632653061225,9.1045068194694,11.9,1.966008688422001,0.503325,24.0,7.0,10.0,0.556,1.0,-3.0,33.0,0
22300821,1610612737,2024-02-25 19:00:00,1,1,120.98,26.14,4.52,7.42,0.46509999999999996,0.36376000000000003,0.80952,44.64,31.66,12.98,18.98,13.08,-2.877551020408163,9.156438637651217,11.94,1.9886223247856376,0.50537,25.0,11.0,9.0,0.55,0.5,13.0,41.1,1
22300835,1610612737,2024-02-27 19:30:00,1,1,121.06,26.24,4.54,7.32,0.46536,0.36355999999999994,0.81158,45.02,31.9,13.12,18.78,13.08,-2.3469387755102042,9.160649163967006,11.86,1.9938854826803745,0.50535,22.0,6.0,13.0,0.643,1.0,33.0,42.6,1
22300851,1610612737,2024-02-29 19:30:00,0,0,120.82,26.14,4.58,7.26,0.46521999999999997,0.36146,0.8091999999999999,44.84,31.86,12.98,18.68,12.92,-2.7346938775510203,9.195199888604686,11.84,1.9978854826803742,0.503705,28.0,5.0,6.0,0.579,0.571,-22.0,27.9,0
22300866,1610612737,2024-03-02 15:00:00,0,0,120.34,26.04,4.52,7.16,0.46338,0.36066000000000004,0.80552,44.86,31.84,13.02,18.68,12.88,-3.1020408163265305,9.184122965527765,11.68,1.9959367647316564,0.502185,23.0,2.0,3.0,0.571,1.0,-9.0,23.2,0
22300889,1610612737,2024-03-05 19:30:00,0,1,120.38,26.0,4.5,7.06,0.46256,0.35938000000000003,0.8058,45.28,32.12,13.16,18.54,12.9,-2.7346938775510203,9.178093553763057,11.56,1.991525000025774,0.500815,26.0,7.0,9.0,0.706,0.0,23.0,42.3,1
22300895,1610612737,2024-03-06 19:30:00,1,1,120.3,26.06,4.48,7.04,0.46382000000000007,0.35944,0.8048000000000001,45.34,32.3,13.04,18.48,12.86,-2.306122448979592,9.19904593471544,11.52,2.00223928574006,0.50149,23.0,0.0,8.0,0.571,0.667,1.0,27.3,1
22300913,1610612737,2024-03-08 20:00:00,0,1,119.24,25.92,4.5,7.06,0.46031999999999995,0.35834000000000005,0.80172,45.5,32.4,13.1,18.42,12.88,-2.061224489795918,9.125516522950734,11.56,1.991945168093001,0.498915,41.0,6.0,7.0,0.68,1.0,15.0,53.2,1
22300925,1610612737,2024-03-10 18:00:00,1,0,118.36,26.0,4.42,6.98,0.45988,0.35839999999999994,0.79848,45.16,32.26,12.9,18.36,12.82,-2.36734693877551,9.1011831896174,11.4,2.0066118347596675,0.49873999999999996,25.0,7.0,1.0,0.474,0.0,4.0,31.599999999999998,0
22300953,1610612737,2024-03-13 22:00:00,0,0,117.68,25.8,4.5,6.94,0.45832,0.35586,0.79782,44.94,32.12,12.82,18.52,12.92,-3.020408163265306,8.981410462344673,11.44,1.977634562032395,0.49605499999999997,40.0,3.0,4.0,0.517,0.8,-13.0,40.2,0
22300966,1610612737,2024-03-15 21:30:00,0,0,118.06,26.14,4.52,6.98,0.4590600000000001,0.35895999999999995,0.8,44.9,32.08,12.82,18.5,12.78,-2.857142857142857,9.104233991756438,11.5,2.0239875032088652,0.4987499999999999,33.0,9.0,6.0,0.37,0.889,6.0,44.099999999999994,0
22300982,1610612737,2024-03-17 21:30:00,0,1,118.16,26.36,4.6,7.0,0.46188,0.36306,0.8,44.92,32.18,12.74,18.62,12.88,-2.0408163265306123,9.058645756462319,11.6,2.026634562032395,0.503235,21.0,10.0,2.0,0.5,1.0,10.0,32.0,1
22300990,1610612737,2024-03-18 22:30:00,0,0,117.52,26.52,4.66,6.88,0.46025999999999995,0.35898,0.79876,45.02,32.2,12.82,18.4,12.86,-2.7142857142857144,9.019554847371412,11.54,2.046998198396031,0.49936499999999995,25.0,4.0,9.0,0.45,0.833,-22.0,25.699999999999996,0
22301010,1610612737,2024-03-21 22:30:00,0,0,117.4,26.6,4.64,6.88,0.46014000000000005,0.35794000000000004,0.79938,44.94,32.18,12.76,18.58,12.86,-2.7551020408163267,9.009554847371412,11.52,2.0536648650626983,0.498525,29.0,10.0,9.0,0.423,0.8,-5.0,39.0,0
22301021,1610612737,2024-03-23 19:30:00,1,1,117.78,26.9,4.66,6.96,0.46232000000000006,0.36060000000000003,0.7976399999999999,44.82,32.06,12.76,18.4,12.78,-1.8979591836734695,9.112126275942838,11.62,2.0979505793484123,0.50161,28.0,12.0,7.0,0.714,1.0,23.0,46.8,1
22301034,1610612737,2024-03-25 19:30:00,1,1,117.9,27.1,4.64,7.0,0.46502000000000004,0.36394,0.7913000000000001,44.6,32.0,12.6,18.3,12.76,-1.6326530612244898,9.131554847371412,11.64,2.1141410555388886,0.505465,24.0,3.0,7.0,0.571,1.0,2.0,30.200000000000003,1
22301051,1610612737,2024-03-27 19:30:00,1,1,117.86,27.06,4.78,7.06,0.46622,0.36402,0.78842,44.72,32.22,12.5,18.22,12.9,-1.2040816326530612,9.043069998886562,11.84,2.0942420656398983,0.506125,30.0,7.0,3.0,0.65,0.0,13.0,40.3,1
22301060,1610612737,2024-03-28 19:30:00,1,1,117.76,26.9,4.72,6.98,0.46642000000000006,0.36206000000000005,0.7856799999999999,44.94,32.36,12.58,18.2,12.98,-1.0408163265306123,8.928069998886562,11.7,2.0542420656398983,0.5047550000000001,44.0,7.0,7.0,0.409,1.0,3.0,53.3,1
22301076,1610612737,2024-03-30 19:30:00,1,0,117.52,26.7,4.7,7.0,0.46526,0.36225999999999997,0.7856799999999999,44.62,32.18,12.44,18.34,12.92,-1.653061224489796,8.949736665553228,11.7,2.048908732306565,0.504325,38.0,4.0,10.0,0.522,0.9,-1.0,45.5,0
22301091,1610612737,2024-04-01 20:00:00,0,1,117.4,26.86,4.72,6.98,0.46562000000000003,0.3634200000000001,0.78142,44.84,32.36,12.48,18.34,13.0,-1.2448979591836735,8.892653332219895,11.7,2.050158732306565,0.505375,20.0,6.0,4.0,0.857,1.0,19.0,31.9,1
